UserId,RecommendedItemIds
8621,19845 15151 27142 20476 22965
8622,10782 26607 14073 34326 8828
8628,9548 30266 12094 30187 7492
8630,29283 14653 20144 27595 24815
8634,37062 9548 5002 2440 34092
8636,9548 27595 28185 24098 24297
8638,14653 24391 10921 13011 1378
8639,28198 5728 30548 36705 33874
8645,23431 33010 3559 15434 30668
8646,19112 21912 34885 19425 32849
8648,28198 20144 28206 14046 34521
8651,32797 31119 4478 18512 13428
8653,30266 34521 18480 9548 13428
8655,14653 24815 22965 20144 28198
8666,37062 9548 35988 26543 29579
8667,9548 30187 27595 21354 28207
8671,28198 14653 30694 14046 29283
8674,26459 26167 25442 6721 32797
8677,6721 31119 32797 17236 11927
8682,30172 28198 9548 32648 25812
8684,28840 22965 4063 19845 34283
8687,14653 27595 18512 29283 855
8696,30266 12450 27779 15434 1363
8697,15803 34009 5728 33523 33874
8702,27973 4225 10031 21346 14201
8707,10850 5728 20934 7110 35763
8709,18512 26305 31119 30187 26212
8711,35999 30668 5371 36583 33458
8712,14653 27595 29283 1137 33441
8720,14653 2329 18512 1819 26110
8724,28207 27595 30409 7337 30187
8732,7990 30266 2459 12900 33982
8733,8996 35407 13960 3021 12852
8737,12876 22965 27842 30187 14201
8738,33261 27306 26459 35746 36960
8742,8999 12852 3386 10317 11754
8743,4181 9548 36194 32187 28185
8748,28198 18512 9548 28207 28840
8753,34014 9174 19463 22794 8105
8754,22965 6178 30187 7948 13489
8756,27595 855 14653 29283 8966
8760,13981 14653 27595 32187 10921
8766,14653 9089 24391 26305 27731
8769,30266 2459 34885 7492 30414
8771,26459 36583 35746 11927 18921
8784,26043 34009 33523 6135 15803
8786,8406 27110 30274 7524 36960
8787,17236 28207 10782 19476 14073
8792,12922 23431 33121 3129 28073
8794,14653 27323 4602 27595 24149
8805,8999 28843 28273 1399 3904
8806,11927 18557 12094 2440 17236
8809,26607 35713 20080 19476 15854
8812,27595 13981 18512 855 14653
8817,3960 20934 26222 29283 9667
8819,9548 30187 18512 28198 21354
8822,28198 28207 18512 8406 32797
8830,28198 8589 36035 30548 34092
8836,14653 8966 21146 27118 27323
8840,9548 28198 30172 30187 6701
8850,18512 9548 35988 4478 30187
8851,28198 28840 6178 14046 24815
8859,30187 9548 29283 27595 22965
8861,14653 19112 36542 855 12900
8862,3960 29283 26607 22933 29466
8869,21775 8720 3740 33912 34331
8870,22965 6178 28840 33953 34283
8873,23360 19112 13672 27842 31002
8875,12402 12332 33629 23707 8721
8888,27595 9548 30187 29283 17593
8889,9548 13489 4187 21354 30059
8891,33146 8646 35806 35941 35669
8895,30694 26540 28840 855 24815
8896,8720 30266 29348 21775 13485
8897,3282 28271 10834 7581 17099
8898,14653 10551 32733 4602 24297
8907,9020 10517 17099 10099 28073
8916,23707 30266 3766 15434 3260
8917,20144 29283 22965 30187 29466
8919,28198 20731 28840 24815 26540
8926,9548 5624 30172 12768 23777
8927,21354 28207 28198 18512 30059
8929,30187 18512 28840 9548 9784
8934,22965 34664 28207 21511 25812
8936,19111 32797 30182 14653 31119
8937,26459 9548 28207 30266 4478
8938,35999 19476 18512 18921 21511
8940,30266 28207 36583 7492 35458
8943,27595 33953 18512 22965 855
8944,20532 29578 2329 28840 35988
8948,9089 30187 29283 12876 20144
8951,19112 1378 505 3410 31002
8954,28840 30187 855 20532 28207
8965,9548 22965 30187 35988 33558
8966,27595 3904 19584 25971 22920
8967,28207 30187 17236 30548 9548
8975,30266 26459 12094 2329 9548
8992,28198 25812 27842 28207 45
8993,28198 13489 21511 20731 18512
8995,30266 5728 29348 8589 36583
8998,36323 26169 27258 27154 8796
8999,30266 35646 31101 3428 35458
9000,5779 36960 12635 34177 8844
9005,33558 22965 8646 36608 12271
9006,22965 25812 11578 17034 15510
9010,28198 8031 31002 9186 27469
9013,19476 3751 18434 4478 3282
9014,19476 35999 8844 18921 35746
9021,9548 30059 27842 30187 21354
9027,8785 32187 10782 7581 15076
9029,30266 26459 21079 15434 31730
9041,18512 27595 30187 855 13981
9045,17307 12698 27827 9213 3021
9048,29103 15803 22838 20144 19845
9053,30409 25812 3960 28207 5728
9054,20240 36608 22758 31569 31002
9057,28271 5779 14073 16411 6721
9058,9548 30266 30414 29579 22640
9063,27595 855 8966 16141 12876
9066,35999 30266 36583 8637 30668
9067,25812 9548 30187 17447 31417
9069,28207 30409 18512 7337 11906
9078,9548 34092 2440 30187 30845
9087,7999 30668 5371 20747 6022
9090,19476 32187 13981 27827 21615
9094,35999 32890 35705 5515 35646
9095,26607 32187 34326 235 7581
9100,22965 18512 28198 17034 30187
9102,28198 9548 18512 30187 11906
9106,22965 3282 9784 3051 28198
9108,8796 14653 30694 17565 4602
9109,28198 14046 20731 7930 12635
9111,22965 30187 11578 20144 27595
9121,12094 1137 27595 28207 18512
9125,30187 22965 34283 28840 27842
9138,34326 30265 26607 17540 27396
9139,7064 28198 24815 434 5779
9147,13981 711 12092 25257 19476
9155,27595 18512 28207 30187 13981
9156,25812 29283 26246 30409 30187
9158,22965 17034 11578 30668 13672
9160,37062 30187 16884 20532 31119
9161,18729 13428 3207 26916 15672
9162,1378 31002 25812 3410 19112
9167,1190 1106 25016 25812 19233
9168,22965 17352 15042 10921 9089
9170,22965 6178 20532 252 19845
9171,28198 35646 30274 14046 13400
9176,626 35999 24487 19999 10517
9178,22965 26212 18512 26615 3282
9183,35999 28198 8589 36583 7930
9186,717 23729 22391 15478 11156
9189,28198 19112 14653 32797 18512
9192,30610 18908 33392 28207 34664
9214,9548 27595 14653 8884 18512
9216,28198 20731 27110 7318 17034
9219,17772 26795 14712 25955 28073
9220,34283 27842 855 11528 21714
9222,25812 22965 34664 11906 24815
9225,28198 19112 15076 10123 15534
9228,15076 32187 166 15804 13981
9232,9548 28198 18512 26459 30187
9236,19111 14371 27595 15854 21028
9245,30137 9548 711 30059 3059
9249,27595 8721 20539 21354 31786
9250,3951 9009 17565 33480 33010
9253,18512 8406 21615 19112 9784
9258,26459 35746 11927 28207 36583
9260,35988 30668 19845 3944 22965
9263,29466 20144 32154 36828 10745
9267,28198 28207 24815 18512 14046
9268,13489 28198 26923 35941 30172
9273,3751 29579 10834 22917 21615
9275,23774 19476 29083 7337 27323
9277,9548 28198 27842 34521 13489
9278,22965 34283 28840 34756 19845
9281,28198 13489 14653 31632 21737
9282,28207 18512 29283 30187 35407
9284,31632 3076 1819 17034 110
9289,14653 18512 13981 19112 8406
9290,30187 27842 27595 28207 18512
9299,8589 21354 9548 33874 3076
9303,31804 711 36501 33827 23345
9304,12922 23982 29591 6478 33010
9310,20080 27110 27842 35713 30274
9312,7524 27323 14653 7562 10603
9322,9548 30187 28207 30266 18512
9331,13672 13489 31002 27676 3951
9332,35941 5967 17565 35806 13015
9337,12876 9089 22965 4187 27595
9340,20144 30409 11906 9213 8884
9345,30266 14195 3944 15434 12450
9347,28198 19112 9548 18512 30187
9364,9548 21775 7678 30137 27180
9365,25812 15803 20144 9667 24815
9366,28271 11906 30172 21511 7194
9368,24149 30414 35646 3428 2003
9369,15221 33827 31569 8149 34716
9372,25812 20080 27842 18480 30409
9375,36583 11927 20747 16256 17236
9382,28207 27595 30187 855 18512
9383,30266 9548 31730 1819 28207
9388,28198 22965 8589 13489 11906
9390,27595 29283 17593 28207 18477
9395,9953 34885 2045 10517 28271
9396,9548 28198 18512 26459 30187
9399,30266 31632 16141 3428 27595
9401,6721 29083 15672 10131 30668
9406,18512 28207 26459 7337 9548
9409,15803 9667 25812 23530 34664
9413,30668 2329 25442 30266 26459
9416,28198 28840 28207 18512 14171
9418,8720 33212 34303 22880 27595
9420,20476 24822 3559 15151 12794
9433,28207 30187 18512 17236 31119
9440,32797 34885 12094 18512 35307
9441,27779 1715 8530 10521 10850
9448,19476 28271 10099 28905 16411
9454,27595 30414 24098 24149 19584
9461,19476 30668 19065 17236 28610
9473,31756 10782 28622 7156 23119
9474,5775 14694 27323 34582 12922
9475,30266 19111 26459 14065 31730
9476,25812 22965 29054 711 26923
9478,31308 23360 27842 25812 18480
9488,28271 166 7194 33392 20080
9491,12635 15076 28198 11927 2585
9492,31119 22965 6135 28207 17236
9495,28198 29283 30187 14171 11906
9497,22920 3904 26625 14554 2232
9498,12635 23431 14653 8844 11927
9499,18512 28207 14073 28198 8406
9503,5622 17772 12778 21885 28155
9510,24149 26540 30694 30414 855
9511,28198 18418 27469 5847 21737
9512,26607 30548 36583 19883 17236
9513,35646 14653 30477 26340 5474
9514,18729 33146 31632 3951 34716
9515,9548 31756 28034 27827 5624
9523,15803 11528 9667 24815 3960
9533,9548 30187 28198 30266 13489
9541,22965 30187 17352 15195 35407
9543,20144 31632 30072 36828 10134
9545,26265 14692 18729 16393 26916
9553,19112 14653 1378 10921 10834
9554,12778 24791 15804 35151 15221
9563,34885 10517 12639 19999 31580
9569,21354 14653 11862 30477 24149
9573,14653 26459 14371 8884 32797
9574,27595 14653 24149 20539 855
9578,28271 111 9213 7524 14073
9586,25812 22965 15803 33523 20144
9595,18512 14653 28840 7562 31119
9596,30694 26540 14653 855 8108
9597,6197 14673 24297 36976 7524
9598,8999 30266 15434 9630 34637
9606,10517 28073 35988 20188 37062
9607,28207 26459 18512 11906 17236
9608,30187 22965 9548 29845 25812
9610,30266 36583 22361 15434 26459
9612,8001 17236 34215 12094 7562
9615,14653 12635 7712 28198 30694
9620,28207 25812 17236 5054 5728
9626,9548 30059 30137 28207 21511
9631,19476 10782 3282 21615 4478
9634,27595 14653 20539 24149 35670
9635,28198 28840 9548 18512 30187
9636,14653 10782 11788 17307 5779
9638,14653 36960 8884 6478 8031
9640,27779 3904 5191 3260 21088
9641,30187 9548 28207 18512 27595
9664,22965 24815 14653 11578 26615
9666,15803 27595 18211 31786 23774
9669,166 28271 20080 33392 30610
9673,29103 19845 15803 15764 21819
9675,35999 36583 10517 33121 30266
9679,19476 10850 8001 8260 7296
9683,19476 18512 8406 9784 27110
9686,7524 14653 27323 4602 32215
9689,33261 27110 11260 9186 6721
9690,14653 27595 21354 16141 27846
9693,27595 30694 855 14653 29283
9701,28207 21775 30409 17236 26459
9702,28198 14653 855 18512 24815
9708,28840 18512 28198 26540 6178
9712,3412 25823 31632 26246 20144
9714,30548 12402 36705 7118 31308
9716,31002 26234 13672 14415 15678
9722,28271 11208 26043 33581 5728
9731,14653 14371 32797 31119 24815
9740,35988 36927 21354 23826 31015
9742,32187 12094 34885 26607 34326
9744,434 16884 24163 4113 21413
9755,14653 24815 34215 8001 8966
9766,19112 9548 30187 28198 18512
9770,28198 14073 18512 28207 9784
9771,28207 18512 30187 9548 4478
9783,9548 24297 20731 37062 7972
9785,25812 22965 27842 4077 13159
9788,28207 30187 30266 17034 22965
9790,20144 14653 30072 9089 33238
9791,9667 27595 8966 15803 22838
9792,5775 3053 18231 7678 29770
9795,19112 13672 30414 4753 29579
9802,20144 3412 13489 25812 11998
9803,14653 27595 855 9089 33949
9805,28207 30266 30187 34756 21293
9806,22965 6178 28840 33953 34283
9807,12900 13428 30694 26540 1819
9808,9548 30187 30059 27142 22640
9814,17236 30548 26459 8589 30845
9815,19112 14415 29579 15804 9548
9818,26265 15672 23729 14692 1153
9822,14653 31632 9009 24149 32849
9823,14653 24815 12635 32215 33968
9825,35941 19112 5967 505 7098
9827,15434 8884 23982 29591 26459
9831,14653 28198 18512 14046 31298
9832,29813 24163 3282 23569 32797
9833,9089 23569 20144 11578 14371
9835,14653 27595 29283 5729 31632
9838,27595 9548 30266 30187 12876
9842,30409 21775 19112 14371 35713
9850,22965 30187 9089 11578 7948
9854,22965 34283 28840 17034 18512
9860,28207 18512 27595 14371 22979
9866,19999 27607 37062 1399 1715
9868,27595 31632 14653 855 110
9874,28198 19112 34521 9548 6701
9875,28207 30187 18512 9548 17034
9880,31002 3751 36608 33261 28271
9882,3282 18512 4478 32797 9548
9886,22965 24815 15803 855 28840
9888,26923 15076 28545 31999 14353
9889,21542 22640 27973 30266 18480
9894,29981 20934 15909 21775 28215
9895,14653 22979 27595 15803 110
9907,18923 35999 2871 19961 12635
9919,9548 22965 33558 30187 35988
9921,34283 22965 14371 855 27842
9923,19584 9327 10834 27595 13981
9928,34885 15050 30059 10517 7972
9932,21542 22965 29928 35941 1106
9935,29578 8260 7296 7562 35999
9936,9548 13489 15992 27827 21354
9941,27595 33953 1153 3499 36853
9948,9548 30266 23777 8589 30187
9950,18512 28198 9548 30187 28207
9951,25812 27842 19272 19111 22965
9961,9548 21354 18512 7492 30187
9970,28207 27595 9548 18512 30266
9979,30266 15434 32890 23431 7492
9985,18211 27323 14653 26459 8884
9987,9548 30266 28207 31730 7492
9995,9548 8589 28207 21354 21511
9997,5775 7194 10026 12927 30172
10001,20934 1001 28210 1399 1656
10003,138 28073 26795 31017 20018
10011,28198 21775 11906 10782 26450
10013,25812 20144 26246 1509 33523
10020,9548 26459 30266 14653 18512
10023,1715 31756 3328 27779 7156
10024,25812 18905 33558 20873 8589
10030,9548 30187 28207 30059 18512
10035,12402 7524 24585 21146 27463
10046,35646 31101 3428 27463 8605
10050,15434 21146 32504 36449 31982
10056,31708 5779 7064 13159 711
10057,21775 18477 26450 11253 11927
10062,19476 35106 10850 21710 10099
10065,2871 23826 26540 30694 12794
10074,28207 29283 18512 27595 14653
10086,18512 27595 30187 28207 33953
10093,15803 24815 3021 35407 33874
10094,30668 25442 35999 2329 36583
10096,37062 24163 35988 7567 9089
10098,26607 12402 29466 31308 35969
10108,14653 24815 28198 14046 855
10109,25812 27595 30187 27842 25709
10111,27323 14653 17307 17590 23774
10114,9089 12450 11578 24163 14094
10119,30668 25442 13397 14065 15672
10120,12094 34092 30187 29578 2440
10126,30266 9548 13672 17034 7318
10127,9548 21354 30187 27595 18512
10132,37062 17540 30265 32976 27396
10134,8589 33874 21354 17590 3021
10137,27595 33953 855 34283 11528
10138,1819 28198 26540 28840 13428
10145,18512 22965 9784 28198 28840
10146,18512 9548 20731 11862 26540
10148,22965 17034 28207 18512 8589
10166,3282 32797 18512 4478 3751
10169,31756 4113 32187 27779 34326
10171,14653 14692 1378 35766 35964
10175,30668 35988 35999 7567 19065
10183,24149 26625 27595 27323 2003
10189,20144 15803 24815 3428 33874
10190,9548 28198 13489 30187 22965
10205,35988 22965 15050 8646 14452
10207,9548 27595 30187 30059 18512
10215,36035 15076 9784 34885 27317
10216,24149 27595 24297 24098 9548
10221,27595 9089 19476 14371 30187
10222,34035 26923 13159 26625 25257
10226,25812 22965 33267 15803 7696
10227,28207 7337 8406 7524 14073
10228,22965 30187 27842 25812 34283
10232,12635 14653 28198 32797 7712
10234,12635 23431 8844 14653 7562
10244,30266 9548 31730 29579 2329
10245,34664 8880 31020 28271 36853
10251,14653 27595 18512 9548 13981
10252,18512 7562 26540 28840 14653
10259,13489 27676 20731 13672 15050
10263,32733 12402 29466 24297 235
10268,35069 26972 35103 34592 1715
10270,25812 4495 5819 22965 12978
10276,22965 33953 27595 12165 30187
10279,15050 35988 35106 11617 22965
10280,9548 30187 13489 18512 4310
10289,30182 19111 21346 31119 31308
10292,37062 22965 34283 252 20532
10293,12900 8796 23360 35669 17565
10295,30266 12450 1715 30187 33679
10297,28207 18512 30187 30409 29283
10302,36583 5728 13485 33874 35999
10305,10782 28207 3960 17236 26607
10307,27355 20934 12450 33501 717
10308,26607 3960 26752 10782 34326
10309,28198 30266 9548 18418 1819
10311,28207 30266 30187 12094 13485
10312,23619 8260 235 10834 26607
10313,28198 30187 28207 28840 18512
10314,27323 14653 24391 8884 24822
10318,18512 28207 8406 855 18477
10325,34035 25812 4077 23363 22965
10326,14653 21146 18062 23431 25442
10330,28207 34215 21293 14073 24585
10340,30266 18607 24487 8336 34756
10346,25812 30266 28198 28206 9548
10353,30409 25812 21775 27180 31308
10363,28198 12635 19112 5847 23360
10364,26607 28207 19476 26775 7337
10371,30266 9548 3412 16256 26450
10378,28207 30187 9548 29283 18512
10380,32022 25804 24822 12599 20476
10383,20080 26607 166 28207 35713
10384,20144 36705 12402 29466 1509
10386,14653 27323 7524 27118 36960
10391,17034 5531 36501 18607 24487
10399,28198 22965 30187 14046 25812
10402,28207 33874 30266 21079 5054
10404,9548 37062 30266 12876 23777
10405,24815 1153 23363 15803 34035
10406,14653 28861 434 4113 24163
10407,5054 15803 14371 27469 11578
10408,28198 14653 855 9548 18512
10416,12450 29466 17593 27595 29283
10418,30266 28207 1137 36583 26459
10419,33146 34716 35941 14692 505
10423,5550 12599 6194 35646 4187
10424,14653 24391 8155 19112 19072
10438,27595 14653 855 15803 31632
10439,29579 9548 17593 27731 24163
10443,9548 3904 4187 37062 3412
10445,27595 29283 34215 1137 29466
10450,25812 29054 5371 30266 33523
10452,28198 24815 20144 11906 14046
10454,19476 27595 28207 18512 30414
10455,24815 26540 855 30694 28198
10456,29466 32154 20018 28072 8796
10459,11927 26459 8844 6721 5779
10465,22965 30187 20144 9548 25812
10466,22965 5967 37062 30187 16884
10468,15076 17099 5847 19883 11927
10474,30694 24149 855 26540 14793
10482,37062 8646 35988 6254 30810
10491,28840 26540 855 30694 34283
10496,18512 8406 14073 32800 9784
10503,28207 14371 30187 18512 31119
10504,28207 20080 19476 30187 7337
10511,14653 29283 855 27595 18512
10515,35941 22965 5967 13489 19112
10516,26459 27614 30266 20747 14653
10518,20731 30274 17099 23360 28073
10519,18512 31119 12094 26607 28207
10521,21775 15854 32733 32187 7581
10522,22965 34283 28840 30187 37062
10525,25812 15803 8720 23530 33874
10527,19476 33053 21710 12094 8260
10533,29466 37062 31119 29283 35969
10542,28198 22965 17034 13489 33558
10544,34283 28840 28198 27110 26607
10547,20731 28198 27110 18512 7318
10548,9548 30187 13489 18512 4310
10550,31002 11578 3410 36608 35492
10553,252 35988 20534 12639 17099
10560,22965 35988 20534 26956 29578
10565,34664 2394 25812 22965 27355
10570,25812 22965 29054 27842 34283
10573,14653 8884 24391 1378 27323
10580,18512 855 28840 28198 14171
10582,21775 28207 26459 30409 8720
10584,9548 20144 30187 11906 17352
10589,27842 25812 30187 34283 28207
10596,30266 15434 21079 21229 33874
10600,9089 29578 3944 35988 37062
10601,27595 855 30414 4681 110
10602,22965 13489 6178 28840 4187
10613,28840 26540 18512 30694 20532
10622,13489 13159 24822 24391 33827
10625,30266 28207 36583 7492 35458
10630,22965 34283 19845 28840 6178
10633,9548 30187 18512 31119 8714
10636,19476 8720 28207 24397 27595
10638,22965 8999 20144 7696 29103
10646,29579 14415 24391 32849 19584
10649,14371 110 23868 30414 8108
10652,22965 34283 28840 17034 18512
10654,27110 30274 8406 18729 19112
10656,28207 28840 18512 27110 28198
10659,28271 21511 35044 35999 33261
10665,26540 28840 30694 27110 34389
10672,2329 1819 26540 30668 30414
10675,9548 13489 21354 31632 30059
10676,20144 28198 24815 22965 15803
10679,28207 30187 9548 27180 17236
10682,2871 36758 6197 18855 35999
10683,25812 28198 22965 13159 28271
10685,20144 14653 24815 33238 22965
10690,25812 30172 36705 28198 30718
10691,19920 12094 34885 17593 19476
10697,19920 12094 34885 17593 19476
10699,37062 8646 25955 26795 6254
10704,27595 9548 7337 24098 21354
10715,9548 27842 30187 27595 19112
10719,7948 19584 30187 31417 17447
10721,14653 32215 24815 855 35964
10722,3751 19112 18512 8880 1378
10723,14653 18512 26305 1137 31119
10728,19476 3282 18512 32797 4478
10733,37062 252 13015 15340 28073
10734,27595 26809 24297 235 12876
10735,22965 35988 19476 18512 26615
10742,14692 35669 19989 23826 20534
10744,28840 26540 18512 30694 20532
10747,14653 26459 27469 9089 29813
10748,20934 5728 27355 29368 34389
10749,18512 28840 17034 30059 28198
10750,9548 21354 28207 14171 18512
10752,34885 17099 10517 15076 20731
10755,9548 22965 30187 35988 33558
10759,27595 31632 855 110 21354
10761,20144 31632 28198 27469 5312
10763,30059 9548 27142 24155 33827
10764,28198 34177 30172 11906 18512
10765,28198 18418 5847 13428 8031
10772,28207 14073 34215 27595 24585
10775,9009 9548 7570 34521 12768
10778,31632 30414 27595 110 9089
10784,14653 11010 35407 8966 20144
10790,25812 27842 30059 27110 17034
10794,30694 26540 35669 12639 31119
10799,12402 21775 16914 29283 12768
10800,10782 27355 17911 10850 24083
10809,28840 20532 30694 6178 28198
10813,166 30172 15076 32648 19112
10815,27595 26809 29466 25663 31520
10818,28198 14046 28207 25812 8031
10820,31632 20144 10134 25812 15803
10821,24297 6197 4187 26923 20731
10822,30172 28198 11906 8589 30548
10823,30477 9548 35806 26340 20188
10827,3904 12402 23777 22920 12332
10830,31632 3428 12876 10134 14195
10833,29103 13015 19845 4187 6178
10834,34215 3960 33874 12402 26607
10838,19112 13672 35941 33115 7098
10840,31632 14415 1509 7967 26246
10841,27469 33558 22965 11578 17671
10842,35988 35999 3282 26459 2440
10843,22965 27595 33953 9327 9089
10846,9548 30187 17352 36194 27595
10851,22965 21511 18512 34664 7948
10852,25812 29054 33827 26483 11998
10858,28207 18512 19476 4478 20080
10861,28198 13672 8031 18512 26459
10862,27317 15076 13981 20731 21615
10865,14653 9089 12450 27595 11578
10867,30274 19112 27110 28198 26540
10868,19112 19111 14653 15665 7098
10873,31119 30266 29466 19111 22391
10874,28198 14046 14653 12635 18923
10880,5728 33874 7524 14073 111
10881,26607 28207 9784 20080 34326
10884,29283 27595 4223 25709 3960
10892,35999 36583 30266 9186 17236
10896,3412 30172 20144 24163 5002
10897,28198 7930 34092 17411 31119
10898,7562 27595 26459 36927 12852
10917,19111 1902 21346 30182 32849
10919,3559 10834 31708 1094 13197
10921,22965 28840 855 34283 2003
10923,28207 14073 17236 30187 18512
10924,10921 9327 13211 1228 7567
10925,30187 9548 28840 30059 34283
10926,9089 29283 12450 14371 27595
10928,19476 19999 20080 13471 10099
10931,19584 13981 32187 15804 27595
10932,18512 8406 3751 14653 32797
10941,1106 23729 7581 35713 1153
10958,30266 28207 27595 110 1819
10962,20144 15909 8605 14653 8999
10965,9548 21354 30266 24822 13489
10966,34756 24487 31786 28840 19476
10967,30668 27469 29591 21866 417
10970,30187 22965 9548 34092 28207
10972,30172 28198 15076 20731 30548
10974,30266 12876 9548 27595 16141
10975,30266 31730 9548 16141 21079
10976,17034 8142 13672 22965 19889
10977,1509 25812 10745 34521 19111
10978,10603 22565 24297 32733 12402
10979,5779 12635 14653 11927 8844
10980,28198 20731 7930 28840 20532
10982,13489 13672 7594 17034 20731
10983,29579 26459 30266 9548 9020
10986,12876 14195 19845 21819 30187
10987,30266 31730 12900 34521 35882
10989,22965 28840 34283 30187 28198
10994,18855 1001 7524 26607 17477
10999,1378 30072 14653 9213 15909
11002,27595 19584 18211 30187 9548
11005,34283 27842 855 11528 21714
11012,30548 17236 29283 11253 27180
11016,31002 23360 33146 1190 35941
11027,34177 29283 10621 24585 4181
11031,3751 7948 20182 13672 3282
11033,33827 30059 21354 15928 1258
11034,28207 18512 28198 14073 8589
11037,9548 13672 13489 7318 30059
11042,14829 34885 18408 9953 1001
11045,29466 19111 34521 5371 27614
11047,6721 5065 33912 26459 17236
11062,5002 17256 4113 15076 8530
11064,13489 36608 31002 22965 1378
11066,8720 19476 34303 22880 27595
11067,30266 9548 30187 12876 29330
11068,14073 18512 28198 32797 6721
11072,19112 28198 14692 10123 20731
11077,25812 26923 17256 30548 18908
11078,17099 6721 3282 31119 7930
11081,34885 19920 19476 12094 28185
11083,18512 28198 19112 4478 13672
11090,27827 14073 17307 19476 11788
11094,24815 15803 28198 28840 14046
11103,19476 29579 6255 28185 19920
11105,24815 28198 14653 855 18512
11111,6721 32797 26871 3282 12635
11113,14653 27595 8884 30072 9089
11114,18512 31119 32797 4478 30187
11120,28207 30266 26459 5054 18607
11124,30266 30668 27469 18905 33558
11126,20144 29283 9089 26246 36828
11127,33558 13489 28198 11578 8646
11129,21775 20080 1001 11528 27595
11130,9548 18512 9750 30187 26450
11132,19476 28207 7337 18211 8720
11133,18211 8884 27595 14653 14371
11134,23826 3951 19989 33010 18729
11135,7948 22965 19476 30187 33709
11137,3260 27779 17593 1715 36241
11138,14653 27323 24391 30414 33949
11142,22965 15803 34664 24815 20144
11152,24276 27779 33036 26016 35784
11160,30187 28207 27595 27842 34283
11161,9548 30266 22594 30187 2440
11166,26459 12922 29591 24822 8884
11172,13015 4187 35806 30694 2219
11174,24822 18231 27827 5775 5624
11178,19112 22965 10031 34283 19111
11179,28207 28198 30187 25812 17034
11183,18512 8406 28207 27110 7337
11185,28198 22965 17034 3076 13489
11186,14653 19112 32797 18512 7520
11187,30187 9548 30266 28207 31786
11197,7567 26212 29578 14653 35988
11199,29283 20144 9089 16884 29466
11202,28207 5728 17236 14073 19476
11203,13485 21293 28207 34756 26775
11213,22965 6178 28840 33953 34283
11214,36583 35999 15434 5728 30266
11215,9548 30172 30059 27485 13489
11228,34326 20699 4113 37062 17256
11229,14653 8884 7950 29591 30072
11235,28198 14653 24815 14046 32797
11236,26459 14371 2329 11578 14653
11240,12876 28840 25663 30266 21819
11243,26169 29203 8796 26016 24724
11244,6178 28840 32800 18512 28198
11255,25812 30059 27842 21511 28207
11264,30266 7337 7492 2459 8721
11265,22965 28198 24815 20144 25812
11273,28207 30187 27595 18512 9548
11288,33874 35407 33523 3021 15803
11294,30266 1740 31730 9548 30610
11299,19112 13672 11578 110 15678
11303,14653 27323 27595 20539 8966
11308,30266 17034 28207 16547 19889
11313,27595 16141 8966 25663 12876
11321,27595 19476 7337 8720 28207
11326,30668 6721 33912 19065 15672
11329,28198 28207 30187 9548 28206
11330,21710 28185 15434 35999 31786
11332,21354 36927 35988 18512 7594
11333,18512 19112 3751 8880 21511
11340,10517 17099 30668 28073 29511
11344,15050 8142 21542 15678 27110
11347,9548 30266 26459 31730 18512
11350,30414 3751 14371 11578 2329
11352,28210 7092 14144 1001 20080
11353,36608 18729 26265 31002 25812
11355,28680 20144 10640 8999 23569
11359,30266 9548 30187 28207 11578
11365,29466 31119 29283 28198 30694
11369,30187 27842 28207 22965 34283
11373,27595 9548 30266 30187 12876
11374,29466 31632 10427 3428 19111
11379,30266 33458 18607 35646 21079
11381,28207 28198 7318 30187 30548
11383,30266 15434 28222 14011 29579
11385,30694 26540 14653 20534 35307
11398,20144 14371 22965 11578 24815
11400,31756 28034 17593 3766 22594
11404,29283 20144 29466 19111 31796
11408,34283 18512 17034 30059 28840
11425,17099 35999 11652 3282 34092
11430,3282 34326 11652 31119 34092
11431,28840 24815 111 33874 15803
11434,22965 30187 9548 11578 7948
11435,14653 18512 1819 21746 32797
11436,28207 28198 30548 8589 30718
11441,25812 31308 14415 1715 27842
11448,30266 28207 17236 8589 26459
11449,31756 20595 11927 3412 16256
11452,1715 27779 7581 17937 6166
11453,20144 29466 29283 36828 24728
11458,17034 22965 28840 35988 15050
11466,3951 9009 17565 33480 33010
11468,22965 34664 7948 30187 24815
11482,19883 26607 12402 26450 11253
11494,22965 6135 20144 24815 28198
11496,22965 29054 26923 6135 5409
11499,30172 9548 7194 24756 166
11503,30266 9548 28207 29348 23777
11504,5728 28207 17236 33874 26459
11505,20144 25812 18729 26265 36608
11507,28207 30409 18512 7337 11906
11508,28207 18512 9784 8406 31119
11510,10517 34885 17099 28073 37062
11511,21775 19476 28207 17593 28034
11517,28207 7337 18512 8884 26459
11522,855 29283 27595 28840 20144
11525,14653 12635 23431 26540 12869
11526,19112 28198 19111 31796 27842
11527,22965 24815 17034 28840 34283
11528,11906 20144 34177 28198 29283
11537,24822 31708 12698 3559 20476
11538,17671 8589 26459 27469 36608
11539,12852 10599 15434 8049 24291
11541,22965 28198 34092 17540 6178
11543,26607 12402 35670 32733 30198
11544,30266 31730 7990 21775 18477
11549,30694 35988 31015 14653 26540
11552,21511 26459 4138 28207 3751
11553,30266 5728 33874 18607 21079
11560,30266 31632 21079 3428 21229
11569,28271 23729 11156 22914 30363
11578,28207 8589 18512 27827 14073
11579,21775 34885 21615 28034 18477
